trade_id,settlement_date,trade_time,trade_type,bond_type,bond_name,seller,seller_trader,buyer,buyer_trader,net_price,yield_rate,nominal_amount,settlement_amount,trade_date
TR862864,2023-04-26,2023-04-26 09:23:25,RFQ,企业债,债券E,机构D,交易员1,机构C,交易员3,96.94,3.66,1439,1394.97,2023-04-26
TR431901,2023-11-10,2023-11-10 16:46:54,Negotiate,企业债,债券B,机构E,交易员1,机构C,交易员2,98.6,2.87,3753,3700.46,2023-11-10
TR617651,2023-08-10,2023-08-10 09:07:07,RFQ,国债,债券D,机构C,交易员1,机构B,交易员1,98.5,2.85,6264,6170.04,2023-08-10
TR166240,2023-05-26,2023-05-26 13:40:58,RFQ,政策性金融债,债券B,机构E,交易员5,机构B,交易员5,96.94,4.86,2125,2059.97,2023-05-26
TR699573,2023-06-17,2023-06-17 15:55:14,RFQ,企业债,债券B,机构C,交易员1,机构A,交易员2,99.23,3.07,9202,9131.14,2023-06-17
TR434905,2023-03-02,2023-03-02 15:41:16,RFQ,政策性金融债,债券A,机构D,交易员1,机构E,交易员1,102.32,3.38,1159,1185.89,2023-03-02
TR883662,2023-07-18,2023-07-18 09:05:58,Negotiate,政策性金融债,债券C,机构D,交易员5,机构A,交易员3,98.66,4.91,4140,4084.52,2023-07-18
TR219631,2023-07-20,2023-07-20 09:41:53,RFQ,国债,债券D,机构E,交易员3,机构B,交易员4,104.24,2.54,5585,5821.8,2023-07-20
TR636685,2023-10-18,2023-10-18 09:05:01,Negotiate,政策性金融债,债券C,机构C,交易员2,机构B,交易员1,96.99,4.25,5518,5351.91,2023-10-18
TR228747,2023-09-01,2023-09-01 14:53:55,Negotiate,国债,债券D,机构A,交易员3,机构B,交易员3,102.0,4.84,4405,4493.1,2023-09-01
TR447343,2023-11-23,2023-11-23 14:03:36,RFQ,国债,债券E,机构A,交易员3,机构D,交易员2,98.64,4.51,1225,1208.34,2023-11-23
TR216501,2023-06-02,2023-06-02 11:31:35,Negotiate,企业债,债券D,机构C,交易员5,机构A,交易员2,102.55,3.24,8283,8494.22,2023-06-02
TR734546,2023-04-01,2023-04-01 15:35:49,Negotiate,企业债,债券E,机构D,交易员3,机构A,交易员5,101.44,4.62,8273,8392.13,2023-04-01
TR256624,2023-10-10,2023-10-10 11:22:41,Negotiate,国债,债券B,机构B,交易员4,机构D,交易员5,103.0,3.55,7167,7382.01,2023-10-10
TR702726,2023-07-29,2023-07-29 14:52:54,RFQ,政策性金融债,债券B,机构A,交易员2,机构E,交易员4,100.59,2.79,7128,7170.06,2023-07-29
TR161500,2023-02-20,2023-02-20 13:39:03,RFQ,国债,债券B,机构E,交易员2,机构A,交易员2,99.19,3.58,9257,9182.02,2023-02-20
TR496701,2023-01-29,2023-01-29 11:12:50,RFQ,政策性金融债,债券B,机构A,交易员5,机构E,交易员3,100.81,4.86,3728,3758.2,2023-01-29
TR456747,2023-08-09,2023-08-09 09:45:13,RFQ,企业债,债券A,机构E,交易员2,机构C,交易员3,100.71,4.11,3252,3275.09,2023-08-09
TR145162,2023-05-27,2023-05-27 15:53:45,Negotiate,企业债,债券D,机构C,交易员4,机构A,交易员5,103.95,4.1,4157,4321.2,2023-05-27
TR692719,2023-03-10,2023-03-10 13:53:48,Negotiate,国债,债券A,机构B,交易员2,机构E,交易员5,100.48,2.88,6538,6569.38,2023-03-10
TR663582,2023-01-01,2023-01-01 10:22:01,RFQ,政策性金融债,债券E,机构E,交易员2,机构D,交易员2,95.77,4.36,3152,3018.67,2023-01-01
TR536327,2023-05-21,2023-05-21 11:19:47,Negotiate,国债,债券B,机构D,交易员5,机构A,交易员4,100.12,3.18,6916,6924.3,2023-05-21
TR785527,2023-06-05,2023-06-05 16:19:15,RFQ,企业债,债券B,机构E,交易员5,机构C,交易员4,102.32,4.59,5274,5396.36,2023-06-05
TR257075,2023-09-23,2023-09-23 10:52:39,RFQ,国债,债券E,机构D,交易员5,机构C,交易员5,104.51,4.42,7347,7678.35,2023-09-23
TR283973,2023-03-13,2023-03-13 09:46:00,RFQ,政策性金融债,债券C,机构E,交易员3,机构B,交易员4,101.97,3.93,5352,5457.43,2023-03-13
TR505025,2023-07-31,2023-07-31 10:34:04,RFQ,政策性金融债,债券B,机构A,交易员2,机构E,交易员2,95.68,2.69,9859,9433.09,2023-07-31
TR301306,2023-07-26,2023-07-26 09:12:23,Negotiate,企业债,债券B,机构B,交易员2,机构C,交易员1,101.68,3.83,4494,4569.5,2023-07-26
TR926428,2023-04-06,2023-04-06 11:54:46,RFQ,国债,债券A,机构C,交易员3,机构A,交易员4,102.05,3.32,8272,8441.58,2023-04-06
TR347448,2023-02-13,2023-02-13 09:54:30,Negotiate,政策性金融债,债券D,机构E,交易员2,机构D,交易员4,104.22,4.5,1324,1379.87,2023-02-13
TR121211,2023-12-06,2023-12-06 13:09:33,RFQ,企业债,债券E,机构A,交易员1,机构C,交易员3,95.07,4.34,8808,8373.77,2023-12-06
TR246114,2023-09-08,2023-09-08 10:10:48,Negotiate,政策性金融债,债券C,机构C,交易员5,机构B,交易员1,103.37,4.09,5454,5637.8,2023-09-08
TR968176,2023-02-09,2023-02-09 09:05:47,RFQ,政策性金融债,债券E,机构B,交易员2,机构C,交易员1,100.94,2.84,2951,2978.74,2023-02-09
TR966560,2023-04-27,2023-04-27 15:05:25,Negotiate,企业债,债券D,机构E,交易员1,机构D,交易员5,102.59,2.64,7949,8154.88,2023-04-27
TR730895,2023-01-07,2023-01-07 16:26:53,RFQ,政策性金融债,债券D,机构D,交易员5,机构C,交易员1,101.67,4.24,8330,8469.11,2023-01-07
TR240076,2023-06-19,2023-06-19 12:10:24,Negotiate,企业债,债券D,机构E,交易员5,机构C,交易员3,103.78,3.75,5082,5274.1,2023-06-19
TR755138,2023-09-16,2023-09-16 15:08:24,RFQ,政策性金融债,债券A,机构B,交易员4,机构D,交易员5,96.46,3.94,3616,3487.99,2023-09-16
TR995150,2023-09-15,2023-09-15 15:30:55,Negotiate,国债,债券D,机构D,交易员1,机构C,交易员3,100.66,2.69,1406,1415.28,2023-09-15
TR257907,2023-02-03,2023-02-03 16:42:10,Negotiate,企业债,债券D,机构E,交易员5,机构B,交易员4,102.31,3.44,6533,6683.91,2023-02-03
TR415341,2023-01-06,2023-01-06 09:34:01,Negotiate,国债,债券C,机构E,交易员2,机构C,交易员3,101.37,3.1,6199,6283.93,2023-01-06
TR738950,2023-06-14,2023-06-14 16:57:13,Negotiate,政策性金融债,债券D,机构B,交易员4,机构A,交易员4,95.74,2.95,4459,4269.05,2023-06-14
TR316593,2023-06-16,2023-06-16 15:50:45,RFQ,企业债,债券E,机构C,交易员3,机构D,交易员4,99.3,2.87,1686,1674.2,2023-06-16
TR454252,2023-03-03,2023-03-03 16:47:10,RFQ,企业债,债券D,机构C,交易员1,机构D,交易员4,101.49,4.73,2755,2796.05,2023-03-03
TR655687,2023-02-12,2023-02-12 15:26:39,Negotiate,政策性金融债,债券D,机构E,交易员3,机构A,交易员4,96.77,2.52,4462,4317.88,2023-02-12
TR694982,2023-06-21,2023-06-21 14:59:15,RFQ,政策性金融债,债券E,机构A,交易员2,机构B,交易员5,95.88,2.91,1797,1722.96,2023-06-21
TR141324,2023-11-30,2023-11-30 15:39:59,RFQ,政策性金融债,债券C,机构B,交易员4,机构E,交易员5,97.33,3.56,1044,1016.13,2023-11-30
TR849295,2023-01-10,2023-01-10 10:19:51,RFQ,国债,债券A,机构B,交易员4,机构C,交易员1,99.34,2.72,6534,6490.88,2023-01-10
TR855304,2023-02-04,2023-02-04 16:15:18,RFQ,国债,债券A,机构B,交易员5,机构A,交易员4,96.68,2.9,8410,8130.79,2023-02-04
TR933391,2023-06-09,2023-06-09 15:32:15,RFQ,政策性金融债,债券E,机构A,交易员4,机构C,交易员3,100.3,2.67,9100,9127.3,2023-06-09
TR428787,2023-10-27,2023-10-27 12:02:18,Negotiate,企业债,债券D,机构A,交易员1,机构E,交易员2,98.95,4.79,3043,3011.05,2023-10-27
TR752191,2023-08-13,2023-08-13 13:17:14,RFQ,企业债,债券C,机构A,交易员2,机构C,交易员3,95.94,2.96,1549,1486.11,2023-08-13
TR910977,2023-07-13,2023-07-13 12:20:33,RFQ,国债,债券D,机构E,交易员5,机构D,交易员3,103.38,3.84,3372,3485.97,2023-07-13
TR556307,2023-10-19,2023-10-19 12:18:38,RFQ,企业债,债券E,机构B,交易员2,机构D,交易员5,102.44,3.95,8013,8208.52,2023-10-19
TR190591,2023-02-07,2023-02-07 09:46:45,Negotiate,企业债,债券A,机构D,交易员5,机构A,交易员2,96.59,4.19,7287,7038.51,2023-02-07
TR549247,2023-06-30,2023-06-30 12:34:27,Negotiate,政策性金融债,债券D,机构C,交易员2,机构B,交易员1,97.01,4.46,9446,9163.56,2023-06-30
TR385125,2023-07-11,2023-07-11 14:07:07,Negotiate,国债,债券E,机构D,交易员2,机构B,交易员5,95.88,4.89,1922,1842.81,2023-07-11
TR341428,2023-03-18,2023-03-18 09:54:58,Negotiate,国债,债券D,机构A,交易员1,机构B,交易员4,96.85,3.66,6554,6347.55,2023-03-18
TR333685,2023-02-15,2023-02-15 11:41:41,Negotiate,企业债,债券C,机构B,交易员5,机构A,交易员5,98.98,2.74,6770,6700.95,2023-02-15
TR189844,2023-02-23,2023-02-23 13:13:25,RFQ,政策性金融债,债券A,机构C,交易员4,机构D,交易员3,101.6,3.95,5777,5869.43,2023-02-23
TR791010,2023-10-20,2023-10-20 11:35:14,RFQ,国债,债券D,机构E,交易员5,机构B,交易员3,96.07,3.31,5640,5418.35,2023-10-20
TR321646,2023-07-31,2023-07-31 16:43:21,RFQ,政策性金融债,债券D,机构C,交易员2,机构E,交易员1,97.94,3.32,4205,4118.38,2023-07-31
TR425939,2023-08-11,2023-08-11 16:52:53,RFQ,政策性金融债,债券D,机构A,交易员4,机构C,交易员4,100.2,2.69,9944,9963.89,2023-08-11
TR667900,2023-05-03,2023-05-03 09:59:53,RFQ,政策性金融债,债券A,机构D,交易员5,机构B,交易员5,101.48,3.23,1136,1152.81,2023-05-03
TR869293,2023-04-07,2023-04-07 15:26:59,Negotiate,企业债,债券A,机构C,交易员4,机构E,交易员1,101.17,3.02,6031,6101.56,2023-04-07
TR392606,2023-12-01,2023-12-01 10:25:15,Negotiate,国债,债券D,机构C,交易员2,机构A,交易员2,101.38,3.87,8579,8697.39,2023-12-01
TR539954,2023-07-05,2023-07-05 13:09:15,RFQ,政策性金融债,债券E,机构B,交易员2,机构C,交易员4,103.0,3.09,8143,8387.29,2023-07-05
TR737987,2023-10-19,2023-10-19 14:59:55,RFQ,企业债,债券D,机构B,交易员5,机构C,交易员2,95.57,3.76,1382,1320.78,2023-10-19
TR147968,2023-03-24,2023-03-24 15:24:18,RFQ,国债,债券C,机构A,交易员5,机构D,交易员2,104.34,4.99,8022,8370.15,2023-03-24
TR654522,2023-10-21,2023-10-21 13:59:39,RFQ,企业债,债券E,机构E,交易员3,机构A,交易员4,97.83,3.68,5572,5451.09,2023-10-21
TR275486,2023-06-14,2023-06-14 09:34:18,Negotiate,国债,债券D,机构C,交易员3,机构A,交易员5,101.84,4.26,4628,4713.16,2023-06-14
TR961603,2023-10-12,2023-10-12 16:21:47,RFQ,企业债,债券A,机构A,交易员4,机构D,交易员1,95.9,3.72,9280,8899.52,2023-10-12
TR722618,2023-08-08,2023-08-08 14:43:39,Negotiate,国债,债券D,机构D,交易员3,机构E,交易员3,100.15,3.34,5165,5172.75,2023-08-08
TR437853,2023-01-28,2023-01-28 15:08:06,RFQ,企业债,债券B,机构C,交易员3,机构B,交易员1,95.3,3.44,3507,3342.17,2023-01-28
TR481547,2023-03-11,2023-03-11 13:48:00,RFQ,政策性金融债,债券E,机构B,交易员1,机构C,交易员5,98.77,3.31,2635,2602.59,2023-03-11
TR830266,2023-06-14,2023-06-14 14:16:55,Negotiate,国债,债券E,机构C,交易员3,机构E,交易员3,100.06,3.39,5005,5008.0,2023-06-14
TR321028,2023-09-25,2023-09-25 11:50:04,RFQ,企业债,债券D,机构D,交易员5,机构C,交易员1,98.45,2.8,2405,2367.72,2023-09-25
TR544750,2023-04-11,2023-04-11 11:32:48,RFQ,国债,债券D,机构B,交易员5,机构D,交易员5,98.29,4.58,2155,2118.15,2023-04-11
TR480176,2023-07-27,2023-07-27 13:41:48,RFQ,国债,债券E,机构E,交易员5,机构A,交易员5,103.38,4.88,8117,8391.35,2023-07-27
TR611509,2023-03-04,2023-03-04 15:31:51,RFQ,国债,债券B,机构B,交易员3,机构E,交易员3,98.65,3.33,9414,9286.91,2023-03-04
TR869574,2023-08-12,2023-08-12 11:50:04,Negotiate,国债,债券D,机构D,交易员5,机构C,交易员2,96.75,3.24,1545,1494.79,2023-08-12
TR385646,2023-02-19,2023-02-19 09:19:29,RFQ,政策性金融债,债券C,机构C,交易员4,机构E,交易员4,103.23,3.61,1679,1733.23,2023-02-19
TR209874,2023-08-02,2023-08-02 15:12:36,RFQ,国债,债券C,机构B,交易员2,机构C,交易员3,100.91,4.52,2384,2405.69,2023-08-02
TR776884,2023-05-08,2023-05-08 11:41:27,RFQ,政策性金融债,债券A,机构E,交易员2,机构C,交易员4,103.1,4.85,6282,6476.74,2023-05-08
TR331827,2023-07-17,2023-07-17 10:59:59,Negotiate,企业债,债券B,机构B,交易员2,机构A,交易员3,104.29,3.1,6106,6367.95,2023-07-17
TR551789,2023-04-16,2023-04-16 15:54:57,RFQ,国债,债券C,机构D,交易员5,机构C,交易员1,98.92,2.96,6163,6096.44,2023-04-16
TR573174,2023-06-27,2023-06-27 14:17:16,RFQ,国债,债券C,机构E,交易员2,机构A,交易员3,104.12,3.82,7384,7688.22,2023-06-27
TR526646,2023-02-03,2023-02-03 09:43:25,Negotiate,企业债,债券D,机构A,交易员3,机构B,交易员2,101.76,2.5,3597,3660.31,2023-02-03
TR543738,2023-02-24,2023-02-24 13:29:40,RFQ,政策性金融债,债券C,机构A,交易员2,机构D,交易员3,99.58,4.1,9293,9253.97,2023-02-24
TR980609,2023-08-18,2023-08-18 09:14:29,Negotiate,政策性金融债,债券C,机构D,交易员2,机构A,交易员4,103.17,4.41,6136,6330.51,2023-08-18
TR634619,2023-03-27,2023-03-27 13:04:38,RFQ,国债,债券E,机构B,交易员5,机构C,交易员4,98.56,3.64,4725,4656.96,2023-03-27
TR796496,2023-07-04,2023-07-04 11:32:12,RFQ,政策性金融债,债券E,机构C,交易员4,机构D,交易员2,95.65,2.99,6549,6264.12,2023-07-04
TR431097,2023-06-24,2023-06-24 10:49:36,RFQ,政策性金融债,债券A,机构A,交易员5,机构B,交易员1,96.77,3.42,7308,7071.95,2023-06-24
TR117904,2023-06-08,2023-06-08 12:51:21,RFQ,国债,债券A,机构C,交易员1,机构E,交易员1,103.75,2.83,1706,1769.97,2023-06-08
TR488630,2023-02-05,2023-02-05 13:45:03,Negotiate,企业债,债券A,机构E,交易员3,机构C,交易员1,102.94,4.17,1858,1912.63,2023-02-05
TR640141,2023-08-24,2023-08-24 11:16:48,Negotiate,国债,债券D,机构C,交易员2,机构A,交易员3,97.31,4.12,4239,4124.97,2023-08-24
TR454594,2023-06-26,2023-06-26 15:21:41,Negotiate,国债,债券A,机构B,交易员5,机构D,交易员4,104.27,4.96,5485,5719.21,2023-06-26
TR243797,2023-07-22,2023-07-22 14:26:27,RFQ,企业债,债券D,机构E,交易员1,机构A,交易员4,102.16,3.21,9589,9796.12,2023-07-22
TR552190,2023-10-17,2023-10-17 11:22:24,RFQ,国债,债券C,机构E,交易员1,机构D,交易员2,99.79,3.88,7861,7844.49,2023-10-17
TR450603,2023-07-14,2023-07-14 15:47:24,RFQ,政策性金融债,债券E,机构A,交易员4,机构D,交易员1,98.1,3.58,1961,1923.74,2023-07-14
TR759615,2023-08-25,2023-08-25 10:46:31,Negotiate,国债,债券C,机构C,交易员1,机构E,交易员5,95.33,4.52,7008,6680.73,2023-08-25
TR850732,2023-11-19,2023-11-19 12:20:36,Negotiate,企业债,债券D,机构B,交易员1,机构C,交易员3,103.73,4.71,4813,4992.52,2023-11-19
TR621904,2023-02-24,2023-02-24 14:51:22,Negotiate,企业债,债券C,机构E,交易员5,机构B,交易员3,102.11,3.39,8808,8993.85,2023-02-24
TR865956,2023-01-20,2023-01-20 16:55:42,RFQ,国债,债券C,机构A,交易员3,机构D,交易员4,97.04,3.62,9685,9398.32,2023-01-20
TR832045,2023-05-13,2023-05-13 10:15:28,Negotiate,企业债,债券A,机构C,交易员5,机构D,交易员3,103.46,4.2,8055,8333.7,2023-05-13
TR359160,2023-05-25,2023-05-25 12:52:42,RFQ,国债,债券C,机构C,交易员2,机构E,交易员4,97.75,4.81,6871,6716.4,2023-05-25
TR299236,2023-03-29,2023-03-29 16:19:28,RFQ,政策性金融债,债券C,机构A,交易员2,机构E,交易员4,102.49,3.81,1303,1335.44,2023-03-29
TR125285,2023-03-11,2023-03-11 09:38:44,Negotiate,国债,债券A,机构E,交易员5,机构A,交易员5,95.59,3.21,8379,8009.49,2023-03-11
TR180169,2023-01-28,2023-01-28 13:18:40,RFQ,国债,债券E,机构E,交易员5,机构A,交易员4,98.58,4.07,4147,4088.11,2023-01-28
TR829754,2023-03-25,2023-03-25 12:48:27,Negotiate,政策性金融债,债券C,机构D,交易员5,机构B,交易员5,97.88,4.45,5357,5243.43,2023-03-25
TR289497,2023-07-23,2023-07-23 09:47:52,Negotiate,企业债,债券D,机构C,交易员2,机构D,交易员1,99.61,2.61,1255,1250.11,2023-07-23
TR272675,2023-03-17,2023-03-17 13:19:25,Negotiate,国债,债券C,机构D,交易员5,机构A,交易员1,100.31,2.76,1861,1866.77,2023-03-17
TR486451,2023-12-19,2023-12-19 14:39:39,Negotiate,企业债,债券A,机构D,交易员5,机构E,交易员4,100.3,4.74,9392,9420.18,2023-12-19
TR161902,2023-05-17,2023-05-17 13:04:16,RFQ,国债,债券C,机构B,交易员5,机构A,交易员2,96.93,4.47,6594,6391.56,2023-05-17
TR410600,2023-04-03,2023-04-03 12:23:38,RFQ,国债,债券C,机构C,交易员1,机构E,交易员5,98.82,4.25,2502,2472.48,2023-04-03
TR793777,2023-04-19,2023-04-19 10:26:08,RFQ,企业债,债券E,机构E,交易员3,机构A,交易员2,100.71,3.82,5271,5308.42,2023-04-19
TR623293,2023-07-04,2023-07-04 16:49:58,RFQ,国债,债券D,机构C,交易员2,机构E,交易员2,96.4,3.51,1021,984.24,2023-07-04
TR955646,2023-08-21,2023-08-21 10:10:35,Negotiate,政策性金融债,债券E,机构A,交易员2,机构B,交易员4,104.8,4.4,6047,6337.26,2023-08-21
TR889013,2023-05-04,2023-05-04 10:17:07,RFQ,国债,债券E,机构D,交易员1,机构E,交易员3,101.61,4.62,5997,6093.55,2023-05-04
TR937295,2023-01-24,2023-01-24 14:46:00,RFQ,国债,债券E,机构E,交易员1,机构A,交易员1,102.21,3.25,9506,9716.08,2023-01-24
TR277998,2023-04-28,2023-04-28 14:45:31,Negotiate,政策性金融债,债券C,机构A,交易员3,机构E,交易员1,99.86,2.52,3985,3979.42,2023-04-28
TR540846,2023-10-24,2023-10-24 13:07:48,RFQ,政策性金融债,债券B,机构E,交易员5,机构A,交易员1,104.54,2.73,5779,6041.37,2023-10-24
TR833053,2023-06-06,2023-06-06 10:32:06,Negotiate,企业债,债券B,机构B,交易员1,机构E,交易员4,104.97,3.93,3593,3771.57,2023-06-06
TR571583,2023-10-31,2023-10-31 11:11:46,RFQ,国债,债券E,机构D,交易员2,机构B,交易员1,102.59,4.29,9345,9587.04,2023-10-31
TR714041,2023-07-29,2023-07-29 16:10:23,Negotiate,企业债,债券D,机构D,交易员4,机构C,交易员1,97.64,3.11,1628,1589.58,2023-07-29
TR875760,2023-09-25,2023-09-25 16:35:17,Negotiate,国债,债券C,机构C,交易员5,机构D,交易员3,103.67,3.22,9658,10012.45,2023-09-25
TR621448,2023-08-03,2023-08-03 14:42:30,Negotiate,企业债,债券B,机构E,交易员5,机构D,交易员3,100.85,4.5,2492,2513.18,2023-08-03
TR288230,2023-06-21,2023-06-21 15:44:47,Negotiate,政策性金融债,债券D,机构A,交易员5,机构E,交易员4,97.81,2.65,4909,4801.49,2023-06-21
TR599565,2023-12-03,2023-12-03 09:24:17,RFQ,政策性金融债,债券E,机构B,交易员1,机构E,交易员4,102.53,4.13,8780,9002.13,2023-12-03
TR537036,2023-09-19,2023-09-19 16:09:42,Negotiate,政策性金融债,债券C,机构B,交易员5,机构D,交易员2,104.16,3.96,3895,4057.03,2023-09-19
TR191633,2023-04-21,2023-04-21 13:05:44,Negotiate,企业债,债券E,机构B,交易员4,机构C,交易员4,103.38,3.66,7273,7518.83,2023-04-21
TR928781,2023-07-08,2023-07-08 11:39:38,Negotiate,国债,债券C,机构D,交易员4,机构A,交易员5,95.76,4.55,9373,8975.58,2023-07-08
TR922584,2023-04-02,2023-04-02 09:41:18,Negotiate,政策性金融债,债券A,机构E,交易员3,机构D,交易员5,101.24,3.8,7897,7994.92,2023-04-02
TR976625,2023-10-23,2023-10-23 11:38:01,Negotiate,国债,债券D,机构E,交易员2,机构C,交易员2,104.14,4.54,6666,6941.97,2023-10-23
TR411710,2023-12-12,2023-12-12 15:55:28,RFQ,企业债,债券B,机构A,交易员4,机构D,交易员1,97.02,3.67,3821,3707.13,2023-12-12
TR315066,2023-02-25,2023-02-25 12:02:00,RFQ,企业债,债券A,机构C,交易员2,机构B,交易员3,103.51,2.55,7123,7373.02,2023-02-25
TR861346,2023-07-21,2023-07-21 12:23:00,Negotiate,企业债,债券A,机构E,交易员5,机构B,交易员3,96.15,2.77,8865,8523.7,2023-07-21
TR957581,2023-08-05,2023-08-05 09:28:47,RFQ,政策性金融债,债券E,机构E,交易员3,机构B,交易员1,101.75,4.73,2245,2284.29,2023-08-05
TR298732,2023-03-12,2023-03-12 13:59:45,Negotiate,企业债,债券B,机构D,交易员2,机构C,交易员2,101.24,4.22,3141,3179.95,2023-03-12
TR513976,2023-08-06,2023-08-06 13:45:35,RFQ,企业债,债券A,机构B,交易员2,机构D,交易员5,101.4,4.65,3436,3484.1,2023-08-06
TR766576,2023-08-15,2023-08-15 12:16:24,RFQ,国债,债券A,机构C,交易员3,机构E,交易员3,97.28,3.77,8184,7961.4,2023-08-15
TR735850,2023-01-23,2023-01-23 11:49:50,Negotiate,国债,债券A,机构A,交易员5,机构C,交易员3,100.06,2.97,8059,8063.84,2023-01-23
TR455547,2023-02-01,2023-02-01 09:04:30,Negotiate,企业债,债券B,机构A,交易员3,机构B,交易员4,99.76,3.04,8750,8729.0,2023-02-01
TR769360,2023-01-24,2023-01-24 12:32:36,Negotiate,国债,债券C,机构C,交易员4,机构A,交易员4,96.93,3.51,6168,5978.64,2023-01-24
TR604647,2023-11-14,2023-11-14 13:55:31,Negotiate,国债,债券D,机构A,交易员1,机构B,交易员5,102.86,2.81,7126,7329.8,2023-11-14
TR345883,2023-08-19,2023-08-19 13:13:46,RFQ,政策性金融债,债券B,机构B,交易员1,机构E,交易员4,103.77,2.57,4770,4949.83,2023-08-19
TR108955,2023-11-20,2023-11-20 15:25:17,Negotiate,国债,债券E,机构A,交易员3,机构E,交易员1,100.96,3.26,8393,8473.57,2023-11-20
TR854539,2023-06-11,2023-06-11 14:02:49,Negotiate,企业债,债券A,机构A,交易员2,机构C,交易员5,95.74,3.08,5385,5155.6,2023-06-11
TR773974,2023-06-02,2023-06-02 10:21:30,RFQ,政策性金融债,债券B,机构B,交易员1,机构D,交易员5,98.81,2.73,9728,9612.24,2023-06-02
TR917131,2023-02-12,2023-02-12 13:16:05,RFQ,国债,债券A,机构D,交易员5,机构B,交易员3,95.94,3.68,1144,1097.55,2023-02-12
TR866697,2023-02-13,2023-02-13 10:18:27,RFQ,企业债,债券A,机构C,交易员4,机构B,交易员2,96.09,3.07,6023,5787.5,2023-02-13
